ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
212354_at	1.53e-17	1.65e-19	11.1178739	33.864473	1.72722786	SULF1	sulfatase 1
221731_x_at	1.63e-17	1.76e-19	11.105542	33.801479	2.08086775	VCAN	versican
221896_s_at	1.65e-17	1.80e-19	-11.101732	33.782015	-0.81263411	HIGD1A	HIG1 hypoxia inducible domain family member 1A
218928_s_at	1.71e-17	1.86e-19	-11.0947269	33.746227	-0.53787307	SLC37A1	solute carrier family 37 member 1
205339_at	1.71e-17	1.87e-19	11.0934717	33.739814	0.72205145	STIL	SCL/TAL1 interrupting locus
213730_x_at	1.74e-17	1.92e-19	11.0891118	33.717539	0.61001117	TCF3	transcription factor 3
201612_at	1.74e-17	1.92e-19	-11.0882557	33.713165	-1.05000186	ALDH9A1	aldehyde dehydrogenase 9 family member A1
209270_at	1.76e-17	1.96e-19	11.0848958	33.695999	1.80233921	LAMB3	laminin subunit beta 3
217815_at	1.76e-17	1.96e-19	11.0843311	33.693113	0.83647928	SUPT16H	SPT16 homolog, facilitates chromatin remodeling subunit
219100_at	1.82e-17	2.03e-19	-11.0777926	33.659704	-1.59732513	OBFC1	oligonucleotide/oligosaccharide binding fold containing 1
209026_x_at	1.82e-17	2.04e-19	11.0769121	33.655205	0.79478422	TUBB	tubulin beta class I
202911_at	1.82e-17	2.05e-19	11.0760101	33.650596	1.07002754	MSH6	mutS homolog 6
200957_s_at	1.82e-17	2.05e-19	11.0756368	33.648689	0.6374983	SSRP1	structure specific recognition protein 1
207008_at	1.86e-17	2.11e-19	-11.070609	33.622997	-1.23804496	CXCR2	C-X-C motif chemokine receptor 2
204619_s_at	1.90e-17	2.17e-19	11.0650196	33.594435	1.35482138	VCAN	versican
213854_at	1.93e-17	2.21e-19	-11.0613119	33.575488	-0.36062981	SYNGR1	synaptogyrin 1
201478_s_at	1.93e-17	2.22e-19	11.0608915	33.57334	0.93508552	MIR664B///SNORA56///DKC1	microRNA 664b///small nucleolar RNA, H/ACA box 56///dyskerin pseudouridine synthase 1
203316_s_at	1.99e-17	2.30e-19	11.0541447	33.53886	0.88650888	SNRPE	small nuclear ribonucleoprotein polypeptide E
207704_s_at	2.10e-17	2.43e-19	-11.043096	33.482392	-0.55101334	GAS7	growth arrest specific 7
204136_at	2.12e-17	2.46e-19	11.0407024	33.470158	1.50960716	COL7A1	collagen type VII alpha 1 chain
201534_s_at	2.23e-17	2.60e-19	-11.0303404	33.417195	-1.58862557	UBL3	ubiquitin like 3
208688_x_at	2.30e-17	2.69e-19	11.0235922	33.3827	0.63504703	EIF3B	eukaryotic translation initiation factor 3 subunit B
206539_s_at	2.31e-17	2.72e-19	-11.0214302	33.371648	-0.77599305	CYP4F12	cytochrome P450 family 4 subfamily F member 12
214737_x_at	2.31e-17	2.72e-19	11.0211585	33.370259	0.48366222	HNRNPC	heterogeneous nuclear ribonucleoprotein C (C1/C2)
218543_s_at	2.37e-17	2.81e-19	11.0153354	33.340491	1.03664522	PARP12	poly(ADP-ribose) polymerase family member 12
210933_s_at	2.39e-17	2.84e-19	11.0132579	33.329871	1.61918567	FSCN1	fascin actin-bundling protein 1
220840_s_at	2.54e-17	3.04e-19	10.9999595	33.261883	0.54551104	C1orf112	chromosome 1 open reading frame 112
219253_at	2.54e-17	3.05e-19	10.9994907	33.259487	1.04778734	TMEM185B	transmembrane protein 185B
213391_at	2.68e-17	3.23e-19	10.988286	33.202197	1.06624755	DPY19L4	dpy-19 like 4 (C. elegans)
201656_at	2.68e-17	3.24e-19	10.987956	33.20051	1.4459723	ITGA6	integrin subunit alpha 6
201852_x_at	2.74e-17	3.32e-19	10.9830951	33.175655	2.17086472	COL3A1	collagen type III alpha 1 chain
201761_at	2.84e-17	3.46e-19	10.9751531	33.135044	1.42066593	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
202893_at	3.06e-17	3.73e-19	-10.9604294	33.059748	-0.72666739	UNC13B	unc-13 homolog B
218618_s_at	3.13e-17	3.84e-19	10.9549781	33.031869	1.37994996	LOC101928615///FNDC3B	uncharacterized LOC101928615///fibronectin type III domain containing 3B
203853_s_at	3.15e-17	3.88e-19	-10.9531473	33.022505	-0.59986183	GAB2	GRB2 associated binding protein 2
203968_s_at	3.18e-17	3.92e-19	10.9508998	33.011011	0.95774885	CDC6	cell division cycle 6
203164_at	3.28e-17	4.07e-19	10.9435432	32.973384	1.08439551	SLC33A1	solute carrier family 33 member 1
218586_at	3.28e-17	4.08e-19	10.9434746	32.973033	0.90156518	MRGBP	MRG/MORF4L binding protein
201786_s_at	3.36e-17	4.19e-19	10.9381367	32.945731	0.75239637	ADAR	adenosine deaminase, RNA specific
222039_at	3.42e-17	4.28e-19	10.9341128	32.925148	0.86376931	KIF18B	kinesin family member 18B
201479_at	3.45e-17	4.33e-19	10.9316733	32.91267	0.95820357	MIR664B///SNORA56///DKC1	microRNA 664b///small nucleolar RNA, H/ACA box 56///dyskerin pseudouridine synthase 1
209302_at	3.50e-17	4.42e-19	10.9279078	32.893408	0.80556209	POLR2H	RNA polymerase II subunit H
202487_s_at	3.51e-17	4.44e-19	10.9268411	32.887952	0.81484464	H2AFV	H2A histone family member V
210613_s_at	3.59e-17	4.57e-19	-10.9215958	32.861119	-0.8355726	SYNGR1	synaptogyrin 1
200050_at	3.64e-17	4.63e-19	10.918693	32.84627	0.75718855	ZNF146	zinc finger protein 146
211726_s_at	3.91e-17	5.01e-19	-10.9038625	32.770399	-1.95443349	FMO2	flavin containing monooxygenase 2
211889_x_at	3.96e-17	5.08e-19	-10.9008706	32.755092	-1.28540943	CEACAM1	carcinoembryonic antigen related cell adhesion molecule 1
214671_s_at	4.20e-17	5.41e-19	-10.8887448	32.693051	-0.67334133	ABR	active BCR-related
218768_at	4.24e-17	5.48e-19	10.8864778	32.681451	1.08655656	NUP107	nucleoporin 107
200665_s_at	4.41e-17	5.72e-19	10.8781874	32.63903	1.78584689	SPARC	secreted protein acidic and cysteine rich
218847_at	4.61e-17	6.00e-19	10.8690697	32.592373	1.50697959	IGF2BP2	insulin like growth factor 2 mRNA binding protein 2
220750_s_at	4.61e-17	6.02e-19	10.8682867	32.588366	0.63056534	P3H1	prolyl 3-hydroxylase 1
222236_s_at	4.77e-17	6.25e-19	-10.8611305	32.551745	-0.53634259	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3
204137_at	4.77e-17	6.28e-19	10.8601895	32.546929	0.86009595	GPR137B	G protein-coupled receptor 137B
211375_s_at	5.05e-17	6.67e-19	10.8485597	32.487411	0.79442256	ILF3	interleukin enhancer binding factor 3
204580_at	5.10e-17	6.75e-19	10.8461196	32.474923	2.24040557	MMP12	matrix metallopeptidase 12
201491_at	5.43e-17	7.21e-19	10.8335436	32.410556	0.78203014	AHSA1	activator of Hsp90 ATPase activity 1
206004_at	5.45e-17	7.26e-19	-10.832228	32.403822	-3.3289094	TGM3	transglutaminase 3
218039_at	5.47e-17	7.32e-19	10.8306854	32.395926	1.54385776	NUSAP1	nucleolar and spindle associated protein 1
203138_at	5.47e-17	7.35e-19	10.829718	32.390975	1.20732581	HAT1	histone acetyltransferase 1
205773_at	5.47e-17	7.37e-19	-10.8292898	32.388783	-1.0471031	CPEB3	cytoplasmic polyadenylation element binding protein 3
213811_x_at	5.50e-17	7.43e-19	10.827784	32.381075	0.58230007	TCF3	transcription factor 3
205805_s_at	5.51e-17	7.49e-19	-10.8262504	32.373225	-0.43039586	ROR1	receptor tyrosine kinase like orphan receptor 1
202236_s_at	5.51e-17	7.49e-19	10.8261273	32.372595	1.23262109	SLC16A1	solute carrier family 16 member 1
209321_s_at	5.84e-17	7.97e-19	10.8141634	32.311354	0.56548724	ADCY3	adenylate cyclase 3
211689_s_at	5.86e-17	8.02e-19	-10.8129355	32.305068	-2.07831602	TMPRSS2	transmembrane protease, serine 2
201645_at	6.12e-17	8.40e-19	10.8039641	32.259142	1.78193599	TNC	tenascin C
212626_x_at	6.14e-17	8.46e-19	10.802791	32.253137	0.47776751	HNRNPC	heterogeneous nuclear ribonucleoprotein C (C1/C2)
211714_x_at	6.19e-17	8.55e-19	10.8006811	32.242335	0.84083495	TUBB	tubulin beta class I
211747_s_at	6.34e-17	8.79e-19	10.7952629	32.214597	0.87484996	LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated
209935_at	7.23e-17	1.01e-18	10.7694551	32.082462	0.61929094	ATP2C1	ATPase secretory pathway Ca2+ transporting 1
200877_at	7.25e-17	1.01e-18	10.7682431	32.076256	0.62874477	CCT4	chaperonin containing TCP1 subunit 4
212659_s_at	7.34e-17	1.03e-18	-10.7651958	32.060653	-2.3074629	IL1RN	interleukin 1 receptor antagonist
221003_s_at	7.66e-17	1.08e-18	-10.7562484	32.014837	-0.33289868	CAB39L	calcium binding protein 39 like
204493_at	7.67e-17	1.08e-18	10.755593	32.011481	0.54566694	BID	BH3 interacting domain death agonist
212371_at	7.98e-17	1.13e-18	10.7473349	31.969193	0.80078471	DESI2	desumoylating isopeptidase 2
221404_at	7.99e-17	1.13e-18	-10.7464858	31.964845	-1.88018489	IL36A	interleukin 36, alpha
213905_x_at	8.07e-17	1.15e-18	10.7439846	31.952036	1.47542656	BGN	biglycan
219363_s_at	8.12e-17	1.16e-18	10.7421272	31.942524	1.01397563	MTERF3	mitochondrial transcription termination factor 3
218473_s_at	8.36e-17	1.20e-18	10.7358968	31.910617	0.5742491	COLGALT1	collagen beta(1-O)galactosyltransferase 1
205730_s_at	8.40e-17	1.21e-18	-10.7344157	31.903032	-1.37589012	ABLIM3	actin binding LIM protein family member 3
200910_at	8.44e-17	1.22e-18	10.7328484	31.895006	0.7681352	LOC101927137///CCT3	uncharacterized LOC101927137///chaperonin containing TCP1 subunit 3
215177_s_at	8.50e-17	1.23e-18	10.7308742	31.884895	1.54440763	ITGA6	integrin subunit alpha 6
208149_x_at	8.90e-17	1.29e-18	10.7214541	31.83665	0.7750267	DDX11	DEAD/H-box helicase 11
206976_s_at	8.91e-17	1.30e-18	10.7206592	31.832579	1.19028559	HSPH1	heat shock protein family H (Hsp110) member 1
205166_at	9.06e-17	1.32e-18	-10.7168952	31.813301	-0.74536446	CAPN5	calpain 5
217845_x_at	9.13e-17	1.34e-18	-10.7147978	31.802558	-0.73337538	HIGD1A	HIG1 hypoxia inducible domain family member 1A
212141_at	9.28e-17	1.36e-18	10.7108888	31.782537	1.13587556	MCM4	minichromosome maintenance complex component 4
209612_s_at	9.88e-17	1.45e-18	-10.6983251	31.718185	-2.1670267	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide
218336_at	1.04e-16	1.54e-18	10.6870149	31.660251	0.84170724	PFDN2	prefoldin subunit 2
200070_at	1.07e-16	1.59e-18	-10.6808592	31.628718	-0.69272964	CNPPD1	cyclin Pas1/PHO80 domain containing 1
201418_s_at	1.07e-16	1.59e-18	10.6808493	31.628667	1.14960723	SOX4	SRY-box 4
215646_s_at	1.07e-16	1.60e-18	10.6798929	31.623768	1.74934267	VCAN	versican
200806_s_at	1.11e-16	1.66e-18	10.6730729	31.58883	1.21195552	HSPD1	heat shock protein family D (Hsp60) member 1
219856_at	1.33e-16	1.99e-18	-10.6376688	31.407447	-1.63219149	C1orf116	chromosome 1 open reading frame 116
205464_at	1.34e-16	2.02e-18	-10.6355126	31.396399	-1.6827593	SCNN1B	sodium channel epithelial 1 beta subunit
203256_at	1.39e-16	2.09e-18	10.6283669	31.359786	1.72561063	CDH3	cadherin 3
201477_s_at	1.40e-16	2.11e-18	10.6263063	31.349228	0.93878239	RRM1	ribonucleotide reductase catalytic subunit M1
213050_at	1.42e-16	2.15e-18	-10.6230282	31.332431	-1.00459171	COBL	cordon-bleu WH2 repeat protein
218779_x_at	1.42e-16	2.15e-18	-10.6226391	31.330437	-1.93238668	EPS8L1	EPS8 like 1
218595_s_at	1.42e-16	2.17e-18	10.6209332	31.321696	0.69995569	HEATR1	HEAT repeat containing 1
201276_at	1.47e-16	2.25e-18	-10.614524	31.288855	-0.67021067	RAB5B	RAB5B, member RAS oncogene family
211754_s_at	1.50e-16	2.31e-18	10.6096063	31.263655	0.55996591	SLC25A17	solute carrier family 25 member 17
213125_at	1.53e-16	2.35e-18	10.6055873	31.243061	0.96711212	OLFML2B	olfactomedin like 2B
217777_s_at	1.53e-16	2.36e-18	10.6047876	31.238963	0.79433852	HACD3	3-hydroxyacyl-CoA dehydratase 3
221730_at	1.59e-16	2.45e-18	10.5975423	31.201835	2.09222103	COL5A2	collagen type V alpha 2 chain
218172_s_at	1.60e-16	2.49e-18	10.59517	31.189678	0.95000599	DERL1	derlin 1
206709_x_at	1.60e-16	2.49e-18	-10.594572	31.186613	-0.33185133	GPT	glutamic--pyruvic transaminase
211800_s_at	1.64e-16	2.56e-18	-10.5891456	31.158805	-0.50676628	USP4	ubiquitin specific peptidase 4
208644_at	1.71e-16	2.68e-18	10.5804246	31.114112	0.72663707	PARP1	poly(ADP-ribose) polymerase 1
204766_s_at	1.74e-16	2.73e-18	10.5770048	31.096586	0.85350662	NUDT1	nudix hydrolase 1
201517_at	1.76e-16	2.77e-18	10.5742777	31.082609	0.8118258	NCBP2	nuclear cap binding protein subunit 2
203929_s_at	1.79e-16	2.82e-18	-10.5708263	31.064921	-0.75885418	MAPT	microtubule associated protein tau
202052_s_at	1.81e-16	2.86e-18	10.5680913	31.050904	1.32049943	RAI14	retinoic acid induced 14
220651_s_at	1.83e-16	2.90e-18	10.5651531	31.035845	0.9412875	MCM10	minichromosome maintenance 10 replication initiation factor
219235_s_at	1.88e-16	3.00e-18	-10.5589554	31.004081	-1.11291481	PHACTR4	phosphatase and actin regulator 4
200775_s_at	1.92e-16	3.07e-18	10.5544545	30.981012	0.40730785	HNRNPK	heterogeneous nuclear ribonucleoprotein K
217118_s_at	2.07e-16	3.32e-18	10.539449	30.904101	0.74554637	KIAA0930	KIAA0930
200916_at	2.07e-16	3.33e-18	10.5387782	30.900663	0.62437231	TAGLN2	transgelin 2
201261_x_at	2.08e-16	3.35e-18	10.537587	30.894557	1.35122245	BGN	biglycan
218024_at	2.08e-16	3.35e-18	-10.5374532	30.893871	-0.71495209	MPC1	mitochondrial pyruvate carrier 1
204990_s_at	2.09e-16	3.39e-18	10.5352256	30.882453	1.20174235	ITGB4	integrin subunit beta 4
201532_at	2.10e-16	3.41e-18	10.534161	30.876996	0.83994578	PSMA3	proteasome subunit alpha 3
220026_at	2.10e-16	3.41e-18	-10.5340555	30.876456	-3.42459612	CLCA4	chloride channel accessory 4
202754_at	2.11e-16	3.45e-18	10.5322491	30.867196	0.52237294	R3HDM1	R3H domain containing 1
201555_at	2.19e-16	3.59e-18	10.5241732	30.825801	0.98824374	MCM3	minichromosome maintenance complex component 3
218935_at	2.28e-16	3.75e-18	-10.5161564	30.784707	-1.72518269	EHD3	EH domain containing 3
205292_s_at	2.38e-16	3.91e-18	10.5078389	30.74207	0.63593143	HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1
200039_s_at	2.41e-16	3.98e-18	10.5044405	30.72465	0.77183722	PSMB2	proteasome subunit beta 2
202027_at	2.46e-16	4.07e-18	10.5004336	30.704109	0.65729927	TMEM184B	transmembrane protein 184B
213869_x_at	2.50e-16	4.17e-18	10.4957804	30.680255	1.07931877	THY1	Thy-1 cell surface antigen
210211_s_at	2.50e-16	4.17e-18	10.4956409	30.67954	0.77883622	HSP90AA1	heat shock protein 90 alpha family class A member 1
212450_at	2.69e-16	4.49e-18	-10.4815371	30.607237	-1.10554923	SECISBP2L	SECIS binding protein 2 like
206448_at	2.69e-16	4.51e-18	-10.4804594	30.601712	-1.48753816	ZNF365	zinc finger protein 365
202786_at	2.69e-16	4.52e-18	-10.4801543	30.600148	-1.27647502	STK39	serine/threonine kinase 39
201954_at	2.70e-16	4.55e-18	10.4789172	30.593806	1.09508464	ARPC1B	actin related protein 2/3 complex subunit 1B
206107_at	2.71e-16	4.58e-18	-10.4774708	30.58639	-0.44422497	RGS11	regulator of G-protein signaling 11
211663_x_at	2.71e-16	4.59e-18	-10.4770184	30.584071	-0.61990219	PTGDS	prostaglandin D2 synthase
215489_x_at	2.71e-16	4.60e-18	10.4765961	30.581906	0.96785831	HOMER3	homer scaffolding protein 3
206576_s_at	2.72e-16	4.63e-18	-10.4752564	30.575038	-1.54608501	CEACAM1	carcinoembryonic antigen related cell adhesion molecule 1
91826_at	2.75e-16	4.69e-18	-10.4729629	30.56328	-1.86631592	EPS8L1	EPS8 like 1
214076_at	2.79e-16	4.76e-18	-10.4700288	30.548237	-0.58254994	GFOD2	glucose-fructose oxidoreductase domain containing 2
221655_x_at	2.85e-16	4.88e-18	-10.4653747	30.524377	-1.79392042	EPS8L1	EPS8 like 1
202737_s_at	2.86e-16	4.91e-18	10.464042	30.517544	0.8055474	LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated
212594_at	2.91e-16	5.01e-18	-10.4602667	30.498188	-0.98729518	MIR4680///PDCD4	microRNA 4680///programmed cell death 4 (neoplastic transformation inhibitor)
216243_s_at	2.96e-16	5.11e-18	-10.4566084	30.479433	-2.33069548	IL1RN	interleukin 1 receptor antagonist
203856_at	2.97e-16	5.15e-18	10.455111	30.471755	1.09882078	VRK1	vaccinia related kinase 1
214775_at	3.02e-16	5.25e-18	-10.4511783	30.451592	-0.56446539	N4BP3	NEDD4 binding protein 3
201014_s_at	3.33e-16	5.80e-18	10.4321407	30.353983	1.36838941	PAICS	phosphoribosylaminoimidazole carboxylase; phosphoribosylaminoimidazolesuccinocarboxamide synthase
212272_at	3.34e-16	5.83e-18	-10.4310176	30.348225	-1.4010486	LPIN1	lipin 1
218576_s_at	3.36e-16	5.88e-18	10.4296013	30.340963	0.43216694	DUSP12	dual specificity phosphatase 12
209360_s_at	3.39e-16	5.95e-18	10.4272796	30.329058	0.78586473	LOC101928269///LOC100506403///RUNX1	uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1
221667_s_at	3.47e-16	6.10e-18	-10.4222669	30.303357	-1.64385953	HSPB8	heat shock protein family B (small) member 8
32137_at	3.62e-16	6.39e-18	10.4135291	30.258553	1.08924035	JAG2	jagged 2
208512_s_at	3.64e-16	6.43e-18	-10.4123089	30.252297	-0.59555868	AFDN	afadin, adherens junction formation factor
212832_s_at	3.84e-16	6.81e-18	10.4011323	30.194987	0.56704535	CKAP5	cytoskeleton associated protein 5
222362_at	3.86e-16	6.86e-18	-10.3997779	30.188042	-1.04217698	AGFG2	ArfGAP with FG repeats 2
221428_s_at	4.03e-16	7.18e-18	10.3910775	30.143429	1.11524297	TBL1XR1	transducin (beta)-like 1 X-linked receptor 1
208822_s_at	4.10e-16	7.32e-18	10.3871853	30.12347	0.53299597	DAP3	death associated protein 3
221665_s_at	4.18e-16	7.48e-18	-10.3832207	30.10314	-2.13255036	EPS8L1	EPS8 like 1
213491_x_at	4.26e-16	7.66e-18	10.3785343	30.079109	0.60926919	RPN2	ribophorin II
205394_at	4.26e-16	7.67e-18	10.3783502	30.078165	0.6330216	CHEK1	checkpoint kinase 1
209955_s_at	4.28e-16	7.73e-18	10.3769164	30.070812	1.24485859	FAP	fibroblast activation protein alpha
201342_at	4.49e-16	8.13e-18	10.3671532	30.020747	0.41502609	SNRPC	small nuclear ribonucleoprotein polypeptide C
207543_s_at	4.51e-16	8.18e-18	10.3660144	30.014907	0.83979533	P4HA1	prolyl 4-hydroxylase subunit alpha 1
204800_s_at	4.68e-16	8.50e-18	-10.3584828	29.976284	-0.35949911	DHRS12	dehydrogenase/reductase 12
210115_at	4.68e-16	8.53e-18	10.3578127	29.972848	0.85858598	RPL39L	ribosomal protein L39 like
222077_s_at	4.71e-16	8.60e-18	10.3563668	29.965433	1.04814776	RACGAP1	Rac GTPase activating protein 1
201111_at	4.72e-16	8.65e-18	10.3552424	29.959667	1.03676567	CSE1L	chromosome segregation 1 like
213175_s_at	4.79e-16	8.79e-18	10.3521261	29.943686	0.75574644	SNRPB	small nuclear ribonucleoprotein polypeptides B and B1
203418_at	4.79e-16	8.81e-18	10.3516786	29.941391	0.87555337	CCNA2	cyclin A2
203560_at	4.80e-16	8.85e-18	10.3507034	29.93639	1.16692511	GGH	gamma-glutamyl hydrolase
216484_x_at	4.89e-16	9.03e-18	10.3468505	29.916631	0.41932026		
213005_s_at	5.48e-16	1.02e-17	-10.3241513	29.800222	-1.33720734	KANK1	KN motif and ankyrin repeat domains 1
209293_x_at	5.54e-16	1.03e-17	-10.3218783	29.788565	-0.75285304	ID4	inhibitor of DNA binding 4, HLH protein
91816_f_at	6.18e-16	1.15e-17	10.3002914	29.677856	0.8033479	MEX3D	mex-3 RNA binding family member D
210766_s_at	6.53e-16	1.22e-17	10.2892659	29.62131	0.92952321	CSE1L	chromosome segregation 1 like
200740_s_at	6.60e-16	1.24e-17	10.2866375	29.60783	0.62319552	SUMO3	small ubiquitin-like modifier 3
200924_s_at	6.60e-16	1.24e-17	10.2861676	29.605419	0.80816214	SLC3A2	solute carrier family 3 member 2
209053_s_at	7.07e-16	1.33e-17	10.2726198	29.535937	0.78128077	WHSC1	Wolf-Hirschhorn syndrome candidate 1
208159_x_at	7.12e-16	1.34e-17	10.2706817	29.525996	0.6497183	DDX11	DEAD/H-box helicase 11
214536_at	7.13e-16	1.35e-17	-10.2701166	29.523098	-2.95175737	SLURP1	secreted LY6/PLAUR domain containing 1
212489_at	7.50e-16	1.42e-17	10.2599269	29.470837	1.78771441	COL5A1	collagen type V alpha 1 chain
201112_s_at	7.68e-16	1.46e-17	10.254923	29.445173	0.8070373	CSE1L	chromosome segregation 1 like
202025_x_at	7.77e-16	1.48e-17	-10.2522014	29.431214	-0.65030355	ACAA1	acetyl-CoA acyltransferase 1
207038_at	7.78e-16	1.48e-17	-10.2514854	29.427542	-0.7739352	SLC16A6	solute carrier family 16 member 6
203957_at	8.09e-16	1.55e-17	10.2434762	29.386463	0.53338441	E2F6	E2F transcription factor 6
203622_s_at	8.16e-16	1.57e-17	10.2411623	29.374596	0.6719692	PNO1	partner of NOB1 homolog
212898_at	8.16e-16	1.57e-17	10.2403651	29.370507	0.52349412	TTI1	TELO2 interacting protein 1
210125_s_at	8.16e-16	1.57e-17	10.2403523	29.370441	0.73121019	BANF1	barrier to autointegration factor 1
205620_at	8.20e-16	1.58e-17	-10.2389508	29.363253	-0.40971872	F10	coagulation factor X
204049_s_at	8.35e-16	1.62e-17	-10.2350279	29.343133	-1.16335831	PHACTR2	phosphatase and actin regulator 2
212405_s_at	8.84e-16	1.71e-17	10.2237931	29.28551	0.48093596	METTL13	methyltransferase like 13
220149_at	9.29e-16	1.80e-17	-10.2137622	29.234061	-1.48202206	C2orf54	chromosome 2 open reading frame 54
211549_s_at	9.60e-16	1.87e-17	-10.2069844	29.199298	-1.52400492	HPGD	hydroxyprostaglandin dehydrogenase 15-(NAD)
219148_at	9.64e-16	1.88e-17	10.2057775	29.193108	1.38948766	PBK	PDZ binding kinase
208770_s_at	1.01e-15	1.97e-17	-10.1967407	29.146758	-0.49573854	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2
208805_at	1.02e-15	2.00e-17	10.1941933	29.133692	0.67698788	KIAA0391///PSMA6	KIAA0391///proteasome subunit alpha 6
221258_s_at	1.02e-15	2.01e-17	10.1926351	29.1257	0.4460574	KIF18A	kinesin family member 18A
211507_s_at	1.04e-15	2.04e-17	-10.1897333	29.110816	-0.52199159	MTMR3	myotubularin related protein 3
214168_s_at	1.05e-15	2.07e-17	-10.1877364	29.100574	-1.2714764	TJP1	tight junction protein 1
218482_at	1.10e-15	2.18e-17	10.177426	29.047691	0.87823271	ENY2	ENY2, transcription and export complex 2 subunit
210249_s_at	1.12e-15	2.22e-17	-10.1739225	29.029722	-0.51821903	NCOA1	nuclear receptor coactivator 1
204252_at	1.12e-15	2.22e-17	10.1739122	29.029669	0.70134721	CDK2	cyclin dependent kinase 2
201584_s_at	1.17e-15	2.33e-17	10.1644731	28.981255	0.96568562	DDX39A	DEAD-box helicase 39A
201637_s_at	1.22e-15	2.44e-17	10.1560795	28.938204	1.01453027	FXR1	FMR1 autosomal homolog 1
